2022-08-09
	[속보] "서울 폭우로 1명 사망…가로수 정리중 감전 추정" |  | https://www.joongang.co.kr/article/25092910
	“유재석, 싸이, 김고은...” 수해피해, 이어지는 기부 행렬(종합) | 지역>충남,지역>대구,지역>울산 | http://www.fnnews.com/news/202208111701250486
	강태오·유재석·싸이, 폭우 피해 복구 위한 ‘기부 릴레이’ | 사회>사회일반 | https://www.donga.com/news/article/all/20220811/114920568/2
	국민 고통때마다 나서는 男…유재석, 폭우 피해에 또 1억 기부 |  | https://www.joongang.co.kr/article/25093733
	[Y이슈] 폭우 피해에 기부 행렬...김혜수·임시완·강태오 등 온정의 손길 | 지역>경남,지역>울산,지역>강원 | https://star.ytn.co.kr/_sn/0117_202208111038464900
	[Y이슈] 김혜수→유재석·싸이, 폭우 피해에 줄잇는 억대 기부금 (종합) | 지역>경남,지역>대구,지역>울산 | https://star.ytn.co.kr/_sn/0117_202208111744547023
	폭우 피해에 기부 행렬...김혜수·임시완·강태오 등 온정의 손길 | 지역>경남,지역>울산,지역>강원 | https://www.ytn.co.kr/_ln/0103_202208111103105570
	현대重그룹 수해복구 성금 5억 |  | http://www.munhwa.com/news/view.html?no=2022081101032907000002
	싸이·유재석·김혜수 등 연예계 수해복구 성금 기부 잇따라 | 지역>대구,지역>경남,문화>방송_연예 | https://www.ytn.co.kr/_ln/0106_202208111925526090
	현대중공업·두산, 수해복구성금 5억원씩 기탁 | 지역>대구,지역>경남,지역>강원 | http://biz.heraldcorp.com/view.php?ud=20220811000468
	김혜수 1억…연예인 '수재민 돕기' 기부 행렬 |  | https://view.asiae.co.kr/article/2022081108351419850
	KB금융, 수해지역 피해복구 위해 10억원 기부 | 경제>금융_재테크 | http://www.sedaily.com/NewsView/269R8TMQEX
	KB금융, 수해지역 피해 복구 성금 10억원 쾌척 | 경제>금융_재테크 | http://www.fnnews.com/news/202208111443300959
	주요 대기업, 집중호우 피해 지원 위한 성금 '릴레이' | 지역>대구,지역>충남,지역>경남 | https://www.joongang.co.kr/article/25093693
	‘중부지방 집중호우 피해극복’ 성금 행렬 이어져 | 지역>충남,지역>대구,지역>경남 | http://www.fnnews.com/news/202208111604490742

	경기남부 밤새 100㎜ 넘는 물 폭탄 '인명피해 없어' | 지역>경기,지역>광주,지역>경남 | http://www.fnnews.com/news/202208110903453066
	밤새 경기남부 또 물폭탄…용인·여주 등 100㎜ 이상 쏟아져 | 지역>경기,지역>광주,지역>전남 | https://www.hankyung.com/society/article/2022081159017
	경기 남부, 밤새 100㎜ 폭우 또 쏟아져… 시·군마다 피해 복구 어려움 | 지역>경기,지역>광주,사회>사회일반 | http://www.segye.com/content/html/2022/08/11/20220811512149.html

	프리드라이프, 수해 복구 성금 1000만원 기탁 | 지역>대구,지역>충남,지역>경남 | http://www.fnnews.com/news/202208110927206483
	프리드라이프, 수해 복구 성금 1000만 원 | 지역>대구,지역>충남,지역>경남 | http://www.sedaily.com/NewsView/269R8QTJ41
	​프리드라이프, 수해 복구 성금 1000만원 기탁 | 지역>대구,지역>충남,지역>경남 | https://www.ajunews.com/view/20220811095219512
	産銀, 집중호우 재난지역 피해 돕기 성금 1억원 기부 | 지역>대구,지역>경남,지역>충남 | https://view.asiae.co.kr/article/2022081115502389342
	産銀, 집중호우 재난지역 피해 돕기 성금 1억원 기부 | 지역>대구,지역>경남,지역>충남 | http://www.fnnews.com/news/202208111548273561
	산업은행, 집중호우 피해 복구 성금 1억원 기부 | 지역>대구,지역>경남,지역>충남 | http://news.moneytoday.co.kr/view/mtview.php?no=2022081115524827600&type=2
	산은, '집중호우 재난지역 피해 돕기' 1억원 기부 | 지역>경남,지역>대구,지역>울산 | http://www.fnnews.com/news/202208111558132705

	폭우로 사망 11명·실종 8명…5개 시도서 5200여명 대피 | 사회>사회일반 | https://www.hankyung.com/society/article/2022081160097

	"재난 이용 돈벌이"vs "수요와 공급 논리" 모텔 '바가지 가격' 논란 |  | https://view.asiae.co.kr/article/2022081109502618853

	안산도시공사, 수해 복구 구슬땀 흘려…피해회복 힘 보태 | 지역>광주,지역>대구,지역>경남 | http://biz.heraldcorp.com/view.php?ud=20220811000213

	‘3밀’ 대피소에 코로나 재확산 비상[폭우 후폭풍] | 사회>의료_건강,지역>경남,지역>울산 | http://biz.heraldcorp.com/view.php?ud=20220811000215
	‘3밀 대피소’ 코로나 집단감염 조마조마 | 사회>의료_건강,지역>경남,지역>울산 | http://biz.heraldcorp.com/view.php?ud=20220811000383

	CJ제일제당, 수해 지역에 긴급 구호 물품 전달 | 지역>경남,지역>경기,지역>대전 | https://view.asiae.co.kr/article/2022081110085251310
	식품업계, 수해지역 지원 릴레이 …햇반·생수 등 전달 | 경제>취업_창업,경제>유통 | http://www.sedaily.com/NewsView/269R8FTXKM
	유통업계, 수해 지역에 긴급 구호물품 지원 나섰다 | 경제>유통,경제>금융_재테크 | https://news.kmib.co.kr/article/view.asp?arcid=0017365174&code=61141111&cp=kd

	서울시의회 국민의힘, 시와 당정협의회 개최…수해 대책 마련 | 정치>행정_자치,정치>청와대,사회>장애인 | http://news.moneytoday.co.kr/view/mtview.php?no=2022081109267810170&type=2

	[포토타임] 군산 232㎜ 물폭탄… 도로 잠기고 옹벽 무너지고 피해 속출 | 정치>정치일반 | https://www.joongang.co.kr/article/25093612

	한총리 "국민 생명이 무엇보다 중요...인명피해 최소화" | 경제>경제일반 | http://www.fnnews.com/news/202208111048262804
	한덕수 총리, 집중호우 대처상황 점검 회의 주재 | 지역>경남,지역>전북,지역>대전 | http://www.etnews.com/20220811000204

	尹대통령 "역대 최대 규모로 추석 성수품 공급, 할인쿠폰 지원" | 정치>청와대 | http://news.moneytoday.co.kr/view/mtview.php?no=2022081109313781596&type=2
	尹 “추석 전 수해복구 마무리 총력…역대 최대 성수품 공급” | 경제>유통 | http://biz.heraldcorp.com/view.php?ud=20220811000323
	尹 대통령 “피해 복구 및 지원 추석 전 마무리…명절 물가 잡아야” | 정치>청와대 | https://www.donga.com/news/article/all/20220811/114911187/2
	[현장영상+] 尹 "국민 피부로 느끼도록 명절 장바구니 물가 잡아야" | 정치>청와대 | https://www.ytn.co.kr/_ln/0101_202208111106062231
	윤 대통령 "명절 물가 잡아야…역대 최대규모 성수품 공급" | 정치>청와대 | https://www.hankyung.com/politics/article/2022081164807
	尹 대통령 "집중호우 피해보상, 추석 전에 마무리하라" 지시 | 정치>청와대 | http://www.sedaily.com/NewsView/269R8HK69V
	윤 대통령 “역대 최대 규모 추석 성수품 공급·정부 할인쿠폰 지원” | 정치>청와대 | http://www.hani.co.kr/arti/politics/politics_general/1054351.html
	尹 “호우 피해 보상, 추석 전 마무리…모든 행정력 동원” | 정치>청와대 | https://www.donga.com/news/article/all/20220811/114912151/1
	추석성수품 역대 최대규모 공급…할인쿠폰 지원액도 사상 최다로 | 경제>유통 | http://biz.heraldcorp.com/view.php?ud=20220811000576
	윤 대통령 "호우 피해보상·지원…추석 전에 마무리" 주문 | 정치>청와대 | http://www.naeil.com/news_view/?id_art=432267
	양재 마트 간 尹 대통령 “명절 장바구니 물가 잡아야” | 정치>청와대 | http://www.segye.com/content/html/2022/08/11/20220811513270.html
	새마을모자 쓰고 수해 복구현장 찾은 與 ‘투톱’ [포착] | 정치>국회_정당,정치>청와대,정치>북한 | http://www.seoul.co.kr/news/newsView.php?id=20220811500075
	양재 하나로마트 간 尹 "장바구니 물가 확실하게 잡겠다" | 정치>청와대 | https://www.hankyung.com/politics/article/2022081176687
	하나로마트 둘러본 尹대통령 “장바구니 물가만큼은 확실히 잡겠다” | 정치>청와대 | https://news.kmib.co.kr/article/view.asp?arcid=0017365864&code=61111111&cp=kd
	마트 간 尹 "명절 장바구니 물가 잡겠다"...추석 민생대책 논의 | 정치>청와대 | https://www.ytn.co.kr/_ln/0101_202208111939393505
	마트 간 尹 "명절 장바구니 물가 잡겠다"...추석 민생대책 논의 | 정치>청와대 | https://www.ytn.co.kr/_ln/0101_202208112326298261
	국회 공전시키다 수해현장 찾은 여야… “정쟁 이용”눈살도 | 정치>국회_정당,정치>청와대,정치>선거 | http://www.munhwa.com/news/view.html?no=2022081101030621340001
	[봉사활동의 정치학] 봉사활동 나서는 與 의원들...김성원 '실언' 논란 | 정치>국회_정당,정치>청와대,정치>선거 | https://www.ajunews.com/view/20220811140918696

	[포토] 첫 일정으로 수해현장 찾은 주호영 비대위원장 | 정치>국회_정당 | https://view.asiae.co.kr/article/2022081111123598444

	“옹벽 무너질까 불안해서 잠 못자…비오면 토사 더 밀려들 것” |  | http://www.munhwa.com/news/view.html?no=2022081101030218357001

	집중호우 피해지역, 산림헬기 긴급지원 | 지역>경남,지역>강원,지역>충남 | http://www.naeil.com/news_view/?id_art=432348

	'집중호우 피해 복구' 범정부 대책 추진…주거지원·통신비 감면·소상공인 융자 지원 | 경제>금융_재테크,지역>경기,지역>대전 | https://view.asiae.co.kr/article/2022081115103152653
	정부, 집종호우 피해 복구 지원책 마련…이재민 국민연금 납부 예외 | 지역>경기,지역>강원,지역>대전 | http://www.fnnews.com/news/202208111510013811

	'반지하' 잃은 이재민, 지상 'LH 빈집' 긴급 지원한다 | 경제>부동산,경제>취업_창업 | http://news.moneytoday.co.kr/view/mtview.php?no=2022081113383072345&type=2
	수해 이재민에게 최대 2년 간 빈 공공아파트·주택 제공한다 | 지역>전북,경제>금융_재테크,지역>경기 | https://www.joongang.co.kr/article/25093740
	폭우 이재민에 공공임대 지원…전기·가스료 1개월 치 감면 | 경제>금융_재테크,정치>정치일반,사회>사회일반 | http://www.segye.com/content/html/2022/08/11/20220811521492.html
	이재민에 2년간 공공임대주택 지원 | 지역>경기,지역>대전,지역>경남 | https://www.hankyung.com/society/article/2022081182041

	현대차그룹, 집중호우 피해 복구 성금 20억 전달 | 지역>대구,지역>충남,지역>강원 | http://www.fnnews.com/news/202208111615415285
	현대차그룹, 집중호우 피해 복구 성금 20억 전달 | 지역>충남,지역>대구,경제>금융_재테크 | http://www.sedaily.com/NewsView/269R9XWFNN
	현대차그룹, 수해복구 성금 20억 기부…"사회적 책임 다하겠다" | 지역>대구,지역>충남,지역>강원 | http://news.moneytoday.co.kr/view/mtview.php?no=2022081116155344594&type=2
	현대차그룹, 집중 호후 피해 성금 20억 전달 | 지역>대구,지역>충남,지역>강원 | https://view.asiae.co.kr/article/2022081116255933197
	현대차그룹, 집중호우 피해 복구 성금 20억 전달 | 지역>대구,지역>충남,지역>강원 | http://biz.heraldcorp.com/view.php?ud=20220811000819
	현대차그룹, 집중호우 피해 복구 성금 20억 전달 | 지역>대구,지역>충남,지역>강원 | https://www.hankyung.com/society/article/202208117620g
	현대자동차그룹, 집중호우 피해 복구 성금 20억 전달 | 경제>금융_재테크,지역>대구,지역>충남 | https://www.donga.com/news/article/all/20220811/114919687/2
	국민이 힘들 때마다…유재석, 수해 복구에 1억 성금 기부 | 지역>충남,지역>대구,지역>경남 | http://www.seoul.co.kr/news/newsView.php?id=20220811500194
	폭우 피해 속 또 나선 ‘기부왕’… 유재석, 복구 성금 1억원 전달 | 지역>대구,지역>충남,지역>경남 | https://www.chosun.com/national/national_general/2022/08/11/6GZBRGIKNFEG5M2NYFK43RBSXA/?utm_source=bigkinds&utm_medium=original&utm_campaign=news
	[기업] 현대자동차그룹, 집중호우 피해 복구 성금 20억 전달 | 지역>대구,지역>충남,지역>울산 | https://www.ytn.co.kr/_ln/0102_202208111706010225

	한동훈 "폭우 피해 주민 법률·복구 지원… 사건관계인 소환 자제" |  | https://view.asiae.co.kr/article/2022081116403893562

	LG, 집중호우 피해 입은 주민들 위해 수해 복구 성금 20억 기탁 | IT_과학>모바일 | http://www.fnnews.com/news/202208111711597693
	LG, 집중호우 복구 지원 20억원 기탁...가전 무상수리 서비스도 제공 | IT_과학>모바일 | http://www.etnews.com/20220811000238
	LG그룹 수해 복구 성금 20억원 기탁, 가전 무상수리 등 구호 나서 | IT_과학>모바일 | http://biz.heraldcorp.com/view.php?ud=20220811000857
	LG, 20억 기탁…침수 가전제품 수리 활동 |  | http://www.sedaily.com/NewsView/269RAL8KG5
	현대차그룹, 집중호우 피해 복구 성금 20억원 전달 | 지역>대구,지역>충남,지역>강원 | http://www.etnews.com/20220811000239
	LG, 집중호우 피해 복구 성금 20억원 기탁 | IT_과학>모바일 | https://view.asiae.co.kr/article/2022081117281730877
	삼성 30억, 현대차·LG 20억, GS 10억 수해복구성금 기부 | 지역>대구,지역>충남,지역>울산 | http://www.hani.co.kr/arti/economy/marketing/1054412.html
	산불·코로나 도왔던 LG, 호우 피해도 돕는다…성금 20억원 기탁 | 지역>대구,IT_과학>모바일,지역>충남 | http://news.moneytoday.co.kr/view/mtview.php?no=2022081117154885366&type=2
	LG, 수해 피해복구 성금 20억원 기탁…침수가전 무상 수리·통신 지원 | IT_과학>모바일 | http://www.seoul.co.kr/news/newsView.php?id=20220811500171
	//삼성 30억, SK·현대차·LG 20억씩 … '수해복구 성금' 줄이어 | 지역>대구,지역>충남,지역>강원 | https://www.hankyung.com/economy/article/2022081179171
	KB금융그룹 집중호우 복구에 10억원 전달...'기부 캠페인'도 실시 | 경제>금융_재테크 | http://www.fnnews.com/news/202208111722089516
	금융지주, 피해 지역·주민위해 기부금 쾌척 잇따라…생필품 지원도 | 지역>경남,경제>금융_재테크,지역>울산 | http://www.sedaily.com/NewsView/269RA24AZN

	“비 좀 왔으면, 사진 잘 나오게 ” 김성원 실언에 주호영 “장난기 있어서”… 野 “망발”(종합) | 정치>국회_정당,정치>선거,정치>청와대 | http://www.seoul.co.kr/news/newsView.php?id=20220811500186

	집중호우 피해 복구현장, 힘을 보태는 자원봉사자들 | 지역>충남,지역>대구,지역>울산 | https://www.ajunews.com/view/20220811181914930

	군도 복구에 구슬땀…'실종' 남양주 여중생 수색 계속 | 사회>사회일반 | http://www.obsnews.co.kr/news/articleView.html?idxno=1362709

	김진태 강원도지사, 홍천 집중호우 피해지역 현장점검 | 지역>대전,지역>전북,지역>충남 | https://www.ajunews.com/view/20220811165138870

	“여행 취소하고 달려왔어요”…폭우 지나간 폐허 속 자원봉사자들 | 지역>대구,지역>강원,지역>광주 | https://www.donga.com/news/article/all/20220811/114922819/1

	“살아남은 건 사람뿐이에요”…땀과 눈물의 복구 현장 | 사회>사회일반 | https://news.kbs.co.kr/news/view.do?ncd=5531089&amp;ref=DA

2022-08-12
	삼성 30억, SK·현대차·LG 20억씩 수해 복구 성금 | 지역>대구,지역>경남,지역>강원 | https://www.joongang.co.kr/article/25093794
	“수해 복구 돕자” 기업들 온정의 손길 | 지역>대구,지역>충남,지역>경남 | http://www.segye.com/content/html/2022/08/11/20220811522980.html
	현대자동차그룹, 집중호우 피해 복구 성금 20억 전달 | 지역>대구,지역>충남,지역>강원 | http://www.segye.com/content/html/2022/08/11/20220811520407.html
	삼성·SK·LG 등 재계…집중호우 수해 복구 전방위 지원 | 지역>대구,지역>충남,지역>경남 | https://view.asiae.co.kr/article/2022081207371656547
	ABC마트, 집중호우 수해 복구 성금 1억원 기부 | 지역>충남,지역>대구,지역>경남 | https://view.asiae.co.kr/article/2022081208134554182
	삼성 30억, SK·현대차·LG 20억원씩 재계 수해복구성금 이어져… | 지역>대구,지역>충남,경제>경제일반 | http://biz.heraldcorp.com/view.php?ud=20220812000053

	싸이·유재석·김혜수 등 연예계 수해복구 성금 기부 잇따라 | 지역>대구,지역>경남,문화>방송_연예 | https://www.ytn.co.kr/_ln/0106_202208120014241443
	“수해 입은 이웃 위해 써주세요” 연예인 기부 잇따라 | 문화>방송_연예 | https://www.chosun.com/national/people/2022/08/12/C6IBL7ZKFREOJCKGE3D2FYXYKA/?utm_source=bigkinds&utm_medium=original&utm_campaign=news
	유재석-싸이 1억씩 기부, 김고은-한지민 5000만원씩 | 지역>전북,지역>경기,지역>경북 | https://www.donga.com/news/article/all/20220812/114924645/1

	구민 걱정에 휴가 반납… 수해현장 ‘동분서주’ | 지역>지역일반 | http://www.segye.com/content/html/2022/08/11/20220811524370.html

	축산 생존권 사수 비상대책위원회, ‘축산 생존권 사수 총궐기대회’ 개최 | 지역>울산,지역>충남,경제>경제일반 | http://www.segye.com/content/html/2022/08/11/20220811521759.html

	안산도시공사 수해복구 ‘구슬땀’ …생필품 전달 | 지역>대구,지역>대전,지역>경남 | http://www.fnnews.com/news/202208120222018458
	롯데정보통신, 금천구서 집중호우 피해 복구활동 | 사회>사회일반 | http://www.fnnews.com/news/202208121445591312

	여행 취소하고, 휴가 내고… 수해민 돕는 ‘봉사 릴레이’ | 지역>대구,지역>강원,지역>광주 | https://www.donga.com/news/article/all/20220812/114924787/1

	“맨홀 추락 막을 그물 설치… 저지대 건물-역에 차수판 의무화를” | 사회>사회일반,지역>경남,지역>경기 | https://www.donga.com/news/article/all/20220812/114925063/1

	재계 비피해 복구 지원에 팔 걷었다 | 경제>유통 | http://www.naeil.com/news_view/?id_art=432486
	롯데유통군·CJ·편의점 ‘수해돕기’ 팔걷었다 | 경제>유통,경제>금융_재테크,경제>서비스_쇼핑 | https://news.kmib.co.kr/article/view.asp?arcid=0924258938&code=11151400
	유통 대기업도 수해 복구 나섰다…롯데‧신세계, 총 성금 15억 기탁 | 지역>대구,지역>경기,지역>경남 | https://www.donga.com/news/article/all/20220812/114932895/1
	신동빈 '통큰' 기부 이어간다…롯데, 수해 복구 성금 10억원 기탁 | 지역>대구,지역>경남,지역>경기 | http://news.moneytoday.co.kr/view/mtview.php?no=2022081208432981868&type=2
	롯데, 수해 복구 성금 10억 기탁…구호키트 등 추가 지원도 검토 | 지역>대구,지역>경남,지역>경기 | https://view.asiae.co.kr/article/2022081208523574391
	롯데·한화 10억, 신세계·CJ 5억…수해 복구에 '통큰 기부' | 지역>경남,지역>대구,지역>충남 | https://www.hankyung.com/economy/article/202208129985g
	ABC마트, 수해 복구 성금 1억원 기탁 | 지역>충남,지역>대구,지역>경남 | http://biz.heraldcorp.com/view.php?ud=20220812000073
	롯데, 수해 복구 성금 10억원 기탁 | 지역>대구,지역>경남,지역>경기 | http://www.sedaily.com/NewsView/269RPD0UK9
	신태용 인도네시아 축구대표팀 감독, 수도권 수해지역에 구호물품 기부 | 스포츠>농구_배구,스포츠>축구>국가대표팀,스포츠>축구>한국프로축구 | http://www.munhwa.com/news/view.html?no=2022081201039939059003
	신태용 인도네시아 감독, 수해지역에 1억1000만원 물품 기부 | 스포츠>농구_배구,스포츠>축구>한국프로축구,스포츠>월드컵 | https://www.joongang.co.kr/article/25093976
	카카오, 김범수 센터장, 집중호우 피해 복구 20억 기부 | 지역>경남,지역>충남,지역>광주 | http://www.fnnews.com/news/202208121710095243
	카카오·김범수, 집중호우 피해 복구 위해 각 10억원 기부 | 지역>경남,지역>충남,지역>강원 | https://www.hankyung.com/it/article/202208120764i
	카카오·김범수, 수재민에 20억원 기부 | 지역>경남,지역>충남,지역>강원 | http://news.moneytoday.co.kr/view/mtview.php?no=2022081217484216246&type=2
	네이버·롯데·CJ·ABC마트, 집중호우 피해 복구 성금 | 지역>대구,지역>경남,지역>충남 | https://www.joongang.co.kr/article/25093894
	대출 만기 연장, 보험료 납입 유예…이재민 지원 나선 금융권 | 경제>금융_재테크,지역>충남,지역>경남 | https://www.hankyung.com/economy/article/202208129295i
	하나 30억·우리 20억… 금융권도 수해 성금 | 경제>금융_재테크,지역>충남,지역>대구 | http://www.munhwa.com/news/view.html?no=2022081201031703011001
	삼성 30억, 현대차·SK·LG 20억, 수해복구 성금 | 지역>대구,지역>강원,지역>경남 | http://www.munhwa.com/news/view.html?no=2022081201032803324001
	삼성 30억, SK·현대차·LG 20억...줄잇는 재계 수해성금 | 지역>대구,경제>경제일반,지역>충남 | http://biz.heraldcorp.com/view.php?ud=20220812000440

	尹 “국민이 피부로 느끼도록 명절 장바구니 물가 잡아야” | 정치>청와대 | https://news.kmib.co.kr/article/view.asp?arcid=0924259034&code=11121600

	[살며 사랑하며] 재난 이후 | 사회>사회일반,문화>출판 | https://news.kmib.co.kr/article/view.asp?arcid=0924258898&code=11171315

	아이유, 팬들과 함께 희망브리지에 수해 성금 1억원 기부 | 지역>경남,지역>충남,지역>울산 | http://www.fnnews.com/news/202208121330026047
	신세계그룹, 수해 복구 성금 5억 쾌척 | 지역>대구,지역>경기,지역>경남 | http://www.fnnews.com/news/202208121343176583
	롯데, 수해 복구 성금 10억원 기탁 | 지역>대구,지역>경남,지역>강원 | https://www.ajunews.com/view/20220812095228073
	신세계그룹, 수해 복구 성금 5억원 기탁 | 지역>대구,지역>경기,지역>경남 | https://view.asiae.co.kr/article/2022081213555169866
	신세계그룹, 수해 복구 성금 5억 기탁 "지역사회 피해 조속히 복구되길" | 지역>대구,지역>경기,지역>경남 | http://www.segye.com/content/html/2022/08/12/20220812511725.html
	네이버, 폭우 피해 복구에 15억 기부 | 지역>경남,지역>전북,지역>대구 | http://news.moneytoday.co.kr/view/mtview.php?no=2022081213494529066&type=2
	국민 힘들 때마다…‘국민MC’ 유재석, 수해 복구에 1억 | 지역>대구,지역>충남,지역>울산 | https://news.kmib.co.kr/article/view.asp?arcid=0017366592&code=61171811&cp=kd
	네이버, 집중 호우 피해 복구 위해 성금 15억원 전달 | 지역>대구,지역>경남,지역>충남 | https://news.kmib.co.kr/article/view.asp?arcid=0017368341&code=61141411&cp=kd
	포스코그룹, 수해 이재민·피해복구 위해 20억 출연 | 지역>대구,지역>경남,지역>강원 | http://www.sedaily.com/NewsView/269RPDLVMA
	네이버, 수해 복구 위해 15억원 출연… 배우 김고은도 기부 | 지역>경남,지역>대구,지역>충남 | https://news.kmib.co.kr/article/view.asp?arcid=0017368431&code=61171111&cp=kd
	국민 힘들때마다 나서는 ‘기부왕’…유재석, 폭우 피해에 1억 쾌척 | 지역>경남,지역>충남,지역>울산 | http://biz.heraldcorp.com/view.php?ud=20220812000071
	“수지, 아이유, 이미주...” 이어지는 수해피해 기부 행렬 (종합) | 지역>경남,지역>충남,지역>광주 | http://www.fnnews.com/news/202208121539355850
	수지, 희망브리지에 수해 성금 1억원 기부 | 지역>대구,지역>경남,지역>충남 | http://www.fnnews.com/news/202208120907229008
	카카오뱅크, 수해 피해 복구 위해 1억4276만원 기부 | 지역>대구,지역>경남,지역>충남 | http://biz.heraldcorp.com/view.php?ud=20220812000123
	카카오뱅크, 집중호우 피해 복구에 1억4000만원 기탁 | 지역>대구,지역>충남,지역>경남 | http://www.fnnews.com/news/202208120927037123
	역시 아이유…팬들과 함께 수해 성금 1억 '쾌척' | 지역>경남,지역>충남,지역>울산 | https://www.hankyung.com/entertainment/article/202208120351H
	카뱅 임직원 '저금통'도 비웠다…집중호우 1억4000만원 기탁 | 지역>대구,지역>경남,지역>충남 | http://news.moneytoday.co.kr/view/mtview.php?no=2022081209293992435&type=2
	인터넷은행도 집중호우 기부 행렬 동참 | 지역>경남,지역>대구,지역>울산 | http://www.sedaily.com/NewsView/269RPJPMMV
	[와이티엔 스타뉴스] 김혜수→유재석, 폭우 피해에 이어지는 기부 물결 | 지역>경남,지역>울산,지역>대구 | https://star.ytn.co.kr/_sn/0117_202208121721477775
	수지, 1억원 기부...폭우 피해 수재민 위해 선한 영향력 | 지역>경남,지역>충남,지역>대구 | https://star.ytn.co.kr/_sn/0117_202208121027293714
	카카오뱅크, 집중호우 피해 복구 성금 1억 4000만원 기탁 | 지역>대구,지역>경남,지역>충남 | https://view.asiae.co.kr/article/2022081210302687778
	네이버, 집중 호우 피해 복구에 성금 15억 기탁 | 지역>경남,지역>대구,지역>대전 | https://view.asiae.co.kr/article/2022081210411943142
	김범수·카카오 20억-네이버 15억…수해 복구 위해 '통큰 기부' | 지역>경남,지역>대구,지역>충남 | https://www.ajunews.com/view/20220812172104353
	네이버, 집중호우 피해복구..성금 15억 출연 | 지역>충남,지역>대전,지역>대구 | http://www.fnnews.com/news/202208121042260982
	'통 큰' 네이버, 집중 호우 피해 복구 위해 성금 15억 출연 | 지역>대구,지역>경남,지역>대전 | http://www.segye.com/content/html/2022/08/12/20220812508144.html
	롯데·CJ 등 유통가, 수해복구 성금 ‘쾌척’ | 지역>강원,지역>경남,지역>대구 | http://www.munhwa.com/news/view.html?no=2022081201039907205001
	싸이·유재석·아이유…수해 성금 1억 기부, 발 벗고 나선 '기부천사'들 [이슈+] | 지역>대구,지역>경남,지역>경북 | https://www.hankyung.com/entertainment/article/202208120900H
	연예인 수재민 돕기 잇단 기부… 유재석·싸이·김혜수 1억씩 내 | 사회>교육_시험 | http://www.munhwa.com/news/view.html?no=2022081201032812069001
	수지, 집중호우 피해 이재민 위해 1억원 기부 | 지역>경남,지역>충남,지역>대구 | http://www.segye.com/content/html/2022/08/12/20220812509768.html
	네이버, 수재 성금 15억 원 | 지역>대전,지역>대구,지역>경남 | http://www.munhwa.com/news/view.html?no=2022081201039907079001

	서울시자원봉사센터, 바로봉사단과 서울 곳곳서 수해복구 | 사회>사회일반 | https://view.asiae.co.kr/article/2022081121240538803
	수해 복구에 자원봉사자 1000명 구슬땀…“더 많은 도움 필요” | 지역>경남,지역>강원,지역>대구 | http://biz.heraldcorp.com/view.php?ud=20220812000024
	참혹한 수해 현장에 망연자실…“자원봉사 관심 절실” | 사회>사회일반 | http://www.seoul.co.kr/news/newsView.php?id=20220812500175

	“살아남은 건 사람뿐이에요”…땀과 눈물의 복구 현장 | 사회>사회일반 | https://news.kbs.co.kr/news/view.do?ncd=5531291&amp;ref=DA

	[뉴스라이더]마트 찾은 尹 "추석 물가 잡을 것"...與 "비 왔으면" 망언 파장 | 정치>국회_정당,정치>청와대,정치>선거 | https://www.ytn.co.kr/_ln/0103_202208120808160139

	방기선 기재차관 "수해 복구비 신속 지원…이재민에 임시주거시설 제공" | 경제>금융_재테크,정치>행정_자치,경제>부동산 | http://www.fnnews.com/news/202208120814392165
	기재차관 "이재민 납세 연장…재난대책비·복구비 신속 지원" | 지역>충남,지역>대전,지역>전북 | https://view.asiae.co.kr/article/2022081208191276139
	기재부 "15일부터 추석 할인대전…최대 30% 깎는다" | 경제>유통,지역>대전,지역>강원 | http://news.moneytoday.co.kr/view/mtview.php?no=2022081208151112903&type=2
	정부, 수해 복구에 재난대책비·예비비 등 신속 지원 | 지역>강원,지역>전북,지역>대전 | http://biz.heraldcorp.com/view.php?ud=20220812000074
	방기선 1차관 “수해복구비 신속히 지원”… 교부세와 별도 | 지역>대전,지역>강원,지역>경기 | https://news.kmib.co.kr/article/view.asp?arcid=0017367591&code=61141111&cp=kd
	수해규모 확인시 복구비 신속 지원...배추 등 작황관리팀도 운영 | 지역>강원,지역>전북,경제>금융_재테크 | http://biz.heraldcorp.com/view.php?ud=20220812000402
	韓총리 “특별재난지역 조속히 선포”… 정부, 수해 복구 ‘총력’ | 정치>정치일반 | http://www.segye.com/content/html/2022/08/12/20220812515714.html
	행안부, 폭우 피해 지역에 특별교부세 67억 긴급 지원 | 지역>경기,지역>경남,지역>전북 | https://www.chosun.com/national/national_general/2022/08/12/S4FMNWAGWNAYBDGHEWCY7MILVM/?utm_source=bigkinds&utm_medium=original&utm_campaign=news

	서울 폭우 실종자 1명 남아…서초동 건물 지하 수색 | 사회>사회일반 | http://www.segye.com/content/html/2022/08/12/20220812504578.html
	서울 폭우 실종자 1명 남아…소방본부 “실종자 구조에 총력” | 사회>사회일반 | http://biz.heraldcorp.com/view.php?ud=20220812000112

	주호영 "김성원, 윤리위 절차 밟을 듯"...'검수완박' 또 갈등 고조 | 정치>국회_정당,정치>청와대,정치>선거 | https://www.ytn.co.kr/_ln/0101_202208121018114288
	우상호 “‘한동훈 설친다’ 여론 많아...검찰 독재 진두지휘할 가능성” | 정치>국회_정당,정치>청와대,정치>북한 | http://www.segye.com/content/html/2022/08/12/20220812510485.html

